HotelID,AccommodationName,LocationID,Type,LocationName,BrandList
DIST0000089617,Toronto Marriott Downtown Eaton Centre Hotel,4,DestinationCountry,Canada,<Brand>EBK</Brand>
DIST0000089671,Town Inn Suites,4,DestinationCountry,Canada,<Brand>EBK</Brand>
DIST0000089745,Travelodge Hotel Toronto Airport/Dixon Road,4,DestinationCountry,Canada,<Brand>EBK</Brand>
DIST0000089766,Travelodge Toronto North York,4,DestinationCountry,Canada,<Brand>EBK</Brand>
DIST0000091630,Woodbine Hotel And Suites,4,DestinationCountry,Canada,<Brand>EBK</Brand>
DIST0000059428,Best Of Cuba Tour,8,DestinationCountry,Cuba,<Brand>THP</Brand>
DIST0000063770,Cuban Splendours Tour,8,DestinationCountry,Cuba,<Brand>COS</Brand>
DIST0000091448,West Beach And Heritage Tour,8,DestinationCountry,Cuba,<Brand>THP</Brand>
DIST0000068793,Hidden Jewel Of The Desert,11,DestinationCountry,Egypt,<Brand>THP</Brand>
DIST0000091465,Western Desert Oasis,11,DestinationCountry,Egypt,<Brand>THP</Brand>
DIST0000091469,Western Safari Adventure,11,DestinationCountry,Egypt,<Brand>THP</Brand>
DIST0000055162,Ac Hotel Algeciras By Marriott,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000062180,Citymar Mediterraneo Hotel La Linea,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000067137,Globales Reina Cristina - Adults Only,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000068106,Guadacorte Park Hotel Los Barrios,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000069250,Holiday Inn Express Campo De Gibraltar - Barrios,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000079731,Nh Algeciras Suites,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000079766,Nh Campo De Gibraltar,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000079772,Nh Castellar,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000079905,Nh Sotogrande,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000080263,O&#39;callaghan Eliott Hotel,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000082100,Pierre &amp;Amp; Vacances Village Club Terrazas Apartments Costa Del Sol,1411,DestinationCountry,Gibraltar,<Brand>EBK</Brand>
DIST0000062260,Classical Rajasthan - Superior Tour,16,DestinationCountry,India,<Brand>THP</Brand>
DIST0000064211,Deluxe Golden Triangle,16,DestinationCountry,India,<Brand>THP</Brand>
DIST0000075464,Keralan Adventure - Superior Tour,16,DestinationCountry,India,<Brand>THP</Brand>
DIST0000082218,Platinum Golden Triangle,16,DestinationCountry,India,<Brand>THP</Brand>
DIST0000087853,Superior Golden Triangle,16,DestinationCountry,India,<Brand>THP</Brand>
DIST0000087854,Superior Ranthambore National Park Tour,16,DestinationCountry,India,<Brand>THP</Brand>
DIST0000087855,Superior Shimla Highlights,16,DestinationCountry,India,<Brand>THP</Brand>
DIST0000055799,Albatroz Beach &amp; Yacht Club,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000060666,Cabanas de S. Jorge Village,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000060776,Calheta Beach Resort Hotel,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000060920,Cani&#231;o Bay Club,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000061876,Charming Hotels - Quinta do Estreito,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000064575,Dom Pedro Ba&#237;a Club,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000064748,Dorisol Pousada Dos Vinhaticos,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000065608,Enotel Golf - Santo da Serra,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000069881,Hotel Alto Lido,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000069987,Hotel Apartamento da S&#233;,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000070154,Hotel Ba&#237;a Azul,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000071673,Hotel Jardim Atlantico,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000072354,Hotel Monte Carlo,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000072812,Hotel Porto Santa Maria,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000073041,Hotel Rocamar,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000073085,Hotel Royal Orchid,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000073609,Hotel Tropical,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000073838,Hotel Windsor,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000077091,LTI - Pestana Grand Ocean Resort Hotel,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000078398,Melia Madeira Mare,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000081703,Paul do Mar Aparthotel,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000081888,Pestana Bay Ocean Aparthotel - All Inclusive,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000081895,Pestana Carlton Madeira Ocean Resort Hotel,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000081926,Pestana Promenade Ocean Resort Hotel,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000081935,Pestana Village Aparthotel,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000082513,Porto Mare Hotel,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000083115,Quinta Bela Sao Tiago,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000083118,Quinta da Bela Vista - Madeira,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000083133,Quinta Jardins do Lago,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000083150,Quintinha Sao Joao,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000088419,The Cliff Bay,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000089254,The Vine,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000089640,Torres Forum Plus - Apartment,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000090545,Vila Gal&#233; Santa Cruz,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000091269,Vivenda Belo Horizonte,20,DestinationCountry,Madeira,<Brand>EXP</Brand>
DIST0000055949,Alexandra Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000059255,Bellavista Farmhouses Gozo,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000061028,Cardor Apartments,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000063146,Coral Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand><Brand>OTB</Brand>
DIST0000064082,Dean Hamlet Aparthotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000064853,Downtown Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000067385,Gorgianis Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000067412,Gozo Houses of Character,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000070553,Hotel Cavalieri,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000071703,Hotel Juliani,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000071730,Hotel Kappara,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000071745,Hotel Kennedy Nova,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000072725,Hotel Phoenicia Malta,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000072853,Hotel Primera,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000073189,Hotel Santana,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000077149,Luna Complex,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000078256,Mediterranea Hotel &amp; Suites,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000078630,Mercury Residence,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000078751,Mia Casa Bed and Breakfast Gozo,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000078810,Milano Due Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000080995,Palazzo Capua,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000081479,Park Hotel - Malta,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000081567,Park Lane,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000082345,Plaza Hotels,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000082617,Preluna Hotel &amp; Spa,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000082948,Qawra Palace Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000082949,Qawra Point ApartHotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000083306,"Radisson Blu Resort &amp; Spa, Malta Golden Sands",21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000083317,"Radisson Blu Resort, Malta St. Julian&#39;s",21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000084593,Rocca Nettuno Suites,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000085152,Saint Patrick&#39;s Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000085244,San Antonio Hotel &amp; Spa,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000085312,San Pawl,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000085941,Sensi Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000086562,Sliema,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000086565,Sliema Chalet Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000086567,Sliema Marina Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000087678,Sunny Coast Resort &amp; Spa,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000088564,The George Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000089268,The Waterfront Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000089345,The Windsor Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000089604,Topaz Hotel,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000091014,Villagg Tal Fanal,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000091385,Wardija Hilltop Village,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000091540,White Dolphin Complex,21,DestinationCountry,Malta,<Brand>EXP</Brand>
DIST0000055098,Aanari Hotel &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000056402,Ambre,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000056535,Anahita The Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000056688,Angsana Balaclava,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000058112,Athena Villas,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000059117,Beach Villas,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000060029,Bleu De Toi,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000060340,Bougainville Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000060801,Calodyne Sur Mer Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000061186,Casa Florida,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000061476,Centara Poste Lafayette Resort &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000061841,Champ de Mars Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000061858,Chantauvent Guesthouse,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000063057,Constance Le Prince Maurice,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000064589,Domaine des Aliz&#233;es Club &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000066682,Four Seasons Mauritius at Anahita,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000067187,Gold Beach Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000067194,Gold Crest Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000067555,Grand Bay Suites,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000068174,H&#244;tel Des 2 Mondes,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000068665,Hennessy Park Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000068679,Heritage Awali Golf &amp; Spa Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000068787,"Hibiscus Beach Resort, Spa &amp; Dive Club",1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000070665,Hotel Cocotiers,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000071985,Hotel Les Orchidees,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000072380,Hotel Mornea - All-Inclusive,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000073479,Hotel Tamarin,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000074698,InterContinental Hotel Mauritius,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000074711,Intercontinental Mauritius Resort Balaclava,1372,DestinationCountry,Mauritius,<Brand>LCH</Brand>
DIST0000074968,Jalsa Beach Hotel &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000075050,Jet Resort - Apartments,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000075903,La Hacienda Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000075953,La Palmeraie Boutique Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000075983,La Plantation Resort &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000075984,La Pointe Villas,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076132,Labourdonnais Waterfront Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076180,Lakaz Chamarel Exclusive Lodge,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076376,Le Beach Club Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076384,Le Cactus Guesthouse,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076386,Le Canonnier Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076387,Le Cardinal Exclusive Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076407,Le Grand Bleu Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076429,Le Mauricia Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076494,Le Palmiste,1372,DestinationCountry,Mauritius,<Brand>LCH</Brand>
DIST0000076547,Le Suffren Hotel &amp; Marina,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076549,Le Surcouf Hotel &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076556,Le Victoria Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076661,Leora Beach Apartments,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076691,Les Lataniers Bleus - Villas &amp; Guest House,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000076967,Long Beach Ile Maurice,1372,DestinationCountry,Mauritius,<Brand>LCH</Brand>
DIST0000077253,M&#246;venpick Resort &amp; Spa Mauritius,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000077576,Manisa,1372,DestinationCountry,Mauritius,<Brand>LCH</Brand>
DIST0000077922,Maritim Hotel Mauritius,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000077964,Marlin Creek,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000078662,Merville Beach - Grand Baie,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000079067,Moevenpick Resort And Spa,1372,DestinationCountry,Mauritius,<Brand>LCH</Brand>
DIST0000079092,Mon Choisy Beach Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000079148,Mont Choisy Coral Azur Beach Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000079537,Nativ Lodge &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000080381,Ocean Beach Hotel &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000080382,Ocean Beauty Boutique Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000080674,One&amp;Only Le Saint Geran,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000080680,ONS Motel &amp; Guest House,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000081289,Paradis Hotel &amp; Golf Club,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000081308,Paradise Beach - Apartment,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000081322,Paradise Cove Hotel &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000081745,Pearle Beach Resort &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000081855,Pereybere Hotel and Apartments,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000082141,Pingouinvillas,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000082192,Plage Bleue,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000082460,Port Chambly,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000083161,R&#233;cif Attitude,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000083611,Recif Attitude (Le Recif),1372,DestinationCountry,Mauritius,<Brand>LCH</Brand>
DIST0000084929,Royal Palm,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000085422,Sands Resort & Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000086102,Shandrani Resort &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>THP</Brand>
DIST0000086122,Shanti Maurice A Nira Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000086667,Sofitel So Mauritius,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000086972,Sous le Badamier,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000087130,St Georges Hotel,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000088032,Tamassa - an All-Inclusive Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000088064,Tarisa Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000088867,The Oberoi,1372,DestinationCountry,Mauritius,<Brand>THP</Brand>
DIST0000088870,The Oberoi Mauritius,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000089162,The St. Regis Mauritius Resort,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000089416,Ti Cabanon,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000090414,Veranda Grand Baie Hotel &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000090417,Veranda Paul &amp; Virginie Hotel &amp; Spa,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000090626,Villa Azzurra,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000090865,Villa Narmada,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000091026,VillaOSoleil Apartments,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000091041,Villas Caroline,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000091070,Villas Mont Choisy,1372,DestinationCountry,Mauritius,<Brand>EXP</Brand>
DIST0000055682,"Al Bustan Palace, A Ritz-Carlton Hotel",1008,DestinationCountry,Oman,<Brand>EXP</Brand>
DIST0000059835,Best Western Premier Muscat,1008,DestinationCountry,Oman,<Brand>EXP</Brand>
DIST0000071568,Hotel Ibis Muscat,1008,DestinationCountry,Oman,<Brand>EXP</Brand>
DIST0000083488,Ramada Muscat,1008,DestinationCountry,Oman,<Brand>EXP</Brand>
DIST0000086117,Shangri-La&#39;s Barr Al Jissah Resort &amp; Spa,1008,DestinationCountry,Oman,<Brand>EXP</Brand>
DIST0000088402,The Chedi Muscat,1008,DestinationCountry,Oman,<Brand>EXP</Brand>
DIST0000055256,Acqua Maris Balaia,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000055414,Adriana Beach Club Hotel Resort - All Inclusive,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000055852,Albufeira Jardim Hotel,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000055857,Albufeira Villa Falesia,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000055970,Alfagar,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000055973,Alfagar II Aparthotel,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000055977,Alfamar Beach &amp; Sport Resort,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000056252,Alto da Colina,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000056922,Apartamentos Turisticos Algarve Gardens,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000057175,Apartments Encosta da Orada,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000057518,Aqua Pedra dos Bicos,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000058420,Axis Porto Business & Spa Hotel,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000058635,Balaia Golf Village Resort,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000058637,Balaia Plaza,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000058639,Balaia Prestige Villa,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000058641,Balaia Sol Apartments,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
DIST0000059028,BaySide Salgados,25,DestinationCountry,Portugal,<Brand>EXP</Brand>
